mode,K,n_targets,n_distractors,J,h_mean,h_se,h_ci95,n_seeds,v_mean,v_se,v_ci95,r_mean,r_se,r_ci95
dense_jepa_flatten,5,3,10,40,65.926972,3.167750876804235,8.793676434008555,5,57.94248600000001,3.040307760527871,8.43989434322537,1.1389999999999998,0.0070427267446636025,0.019550609443186158
dense_jepa_flatten,5,3,10,80,72.00068200000001,3.7039517196737335,10.282169973814284,5,62.547536,2.7501438798662887,7.634399410508817,1.1498000000000002,0.016551132891738863,0.04594594490746708
dense_jepa_flatten,5,5,2,10,66.492306,2.9600096363704633,8.216986750564406,5,62.796353999999994,3.0276449016349334,8.404742246938575,1.0596,0.005418486873657644,0.015041719561273618
dense_jepa_flatten,5,5,2,20,67.977432,1.5115669270508645,4.1961097894932,5,61.161914,0.7091348414342643,1.9685583198215175,1.1112,0.015200000000000014,0.04219520000000004
dense_jepa_flatten,5,5,2,40,64.669566,1.6743815587153361,4.648083206993773,5,57.945928,2.142090428330233,5.946443029044727,1.1184,0.02066784942852062,0.05737395001357324
dense_jepa_flatten,5,5,2,80,67.490298,1.5941023769802258,4.4252281984971065,5,60.85781999999999,1.5140626834018451,4.203038009123522,1.1092,0.011964113005150025,0.033212377702296465
dense_jepa_flatten,5,5,5,10,66.427644,2.897173972364448,8.042554947283707,5,62.764494,3.0039119899983757,8.33885968423549,1.0594000000000001,0.006225752966509353,0.01728269023502996
dense_jepa_flatten,5,5,5,20,67.983616,1.53905845917756,4.272426282676906,5,60.825076,0.7751985269955043,2.1519511109395197,1.1174,0.018667083328683137,0.05181982332042438
dense_jepa_flatten,5,5,5,40,64.644942,1.7174323127255982,4.76759210012626,5,57.672222,2.3991194438572667,6.659955576147772,1.1241999999999999,0.02325166660693378,0.06454662650084818
dense_jepa_flatten,5,5,5,80,67.420006,1.6419536659893912,4.558063376786549,5,60.50072,1.474832476737613,4.0941349554236135,1.1148,0.01588836051957534,0.04410608880234113
dense_jepa_flatten,5,5,10,10,65.99973200000001,2.885052708923011,8.008906319970277,5,61.971984,2.9599023528869997,8.21668893161431,1.066,0.00634822809924158,0.017622681203494625
dense_jepa_flatten,5,5,10,20,67.889156,1.5439651190962826,4.286047170611281,5,59.574526000000006,1.0544350056433063,2.927111575665818,1.1401999999999999,0.021077001684300354,0.05850975667561778
